instance,number,sup,cpm,mis,misr,dir,omega,class,comb. class,other class,cluster,lof_outliers
113,11,1,0,14.0,0.0,av,3000.0,2,10.0,,0,1
113,12,1,0,4.4,0.0,vo,3000.0,2,10.0,,0,-1
113,13,1,0,13.5,0.0,vv,3000.0,2,10.0,,0,1
113,14,4,0,3.5,0.0,ao,3000.0,2,10.0,,0,1
113,15,4,0,1.4,0.0,vo,3000.0,2,10.0,,0,1
113,16,1,6000,1.8,0.0,io,3000.0,2,10.0,,0,1
113,17,2,36000,1.8,0.0,io,3000.0,2,10.0,,0,1
113,18,1,12000,1.0,0.0,io,3000.0,2,10.0,,0,1
113,19,1,12000,1.4,0.0,iv,3000.0,2,10.0,,0,1
113,20,1,23000,6.0,0.0,iv,3000.0,2,10.0,,0,1
113,21,1,24000,2.05,0.0,io,3000.0,2,10.0,,0,-1
113,22,1,28000,2.0,0.0,iv,3000.0,2,10.0,,0,1
113,23,1,36000,1.1,0.0,io,3000.0,2,10.0,,0,1
113,24,1,46000,0.55,0.0,iv,3000.0,2,10.0,,0,1
113,25,1,3000,0.2,0.0,io,3000.0,2,10.0,,0,1
113,26,1,3000,0.45,0.0,iv,3000.0,2,10.0,,0,1
113,27,2,3000,0.4,0.0,io,3000.0,2,10.0,,0,1
113,28,2,3000,0.75,0.0,iv,3000.0,2,10.0,,0,1
113,29,2,3000,0.6,0.0,ia,3000.0,2,10.0,,0,1
113,30,2,42000,1.9,0.0,iv,3000.0,2,10.0,,0,1
113,31,2,6000,1.9,0.0,io,3000.0,2,10.0,,0,1
113,32,2,12000,2.0,0.0,iv,3000.0,2,10.0,,0,1
113,33,2,13500,1.05,0.0,io,3000.0,2,10.0,,0,1
113,34,2,15000,0.95,0.0,ia,3000.0,2,10.0,,0,1
113,35,2,24000,9.0,0.0,iv,3000.0,2,10.0,,0,1
113,36,2,24000,2.1,0.0,ia,3000.0,2,10.0,,0,1
113,37,2,28000,2.9,0.0,io,3000.0,2,10.0,,0,1
113,38,2,24000,9.0,0.0,ma,3000.0,2,10.0,,0,1
114,0,2,0,5.0,0.0,ao,3000.0,2,10.0,,0,1
114,1,2,0,3.5,0.0,av,3000.0,2,10.0,,0,1
114,2,2,0,3.0,0.0,aa,3000.0,2,10.0,,0,1
114,3,2,0,2.15,0.0,vo,3000.0,2,10.0,,0,1
114,4,2,0,2.6,0.0,vv,3000.0,2,10.0,,0,1
114,5,2,0,1.95,0.0,va,3000.0,2,10.0,,0,1
114,6,1,0,5.5,0.0,ao,3000.0,2,10.0,,0,1
114,7,1,0,4.0,0.0,av,3000.0,2,10.0,,0,1
114,8,1,0,2.4,0.0,vo,3000.0,2,10.0,,0,1
114,9,1,0,1.55,0.0,vv,3000.0,2,10.0,,0,1
114,10,3,0,3.5,0.0,ao,3000.0,2,10.0,,0,1
114,11,3,0,4.5,0.0,av,3000.0,2,10.0,,0,1
114,12,3,0,4.0,0.0,aa,3000.0,2,10.0,,0,1
114,13,3,0,3.5,0.0,vo,3000.0,2,10.0,,0,1
114,14,3,0,6.0,0.0,vv,3000.0,2,10.0,,0,1
114,15,3,0,3.4,0.0,va,3000.0,2,10.0,,0,1
114,16,4,0,3.5,0.0,ao,3000.0,2,10.0,,0,1
114,17,4,0,7.5,0.0,av,3000.0,2,10.0,,0,1
114,18,4,0,3.25,0.0,vo,3000.0,2,10.0,,0,1
114,19,4,0,8.5,0.0,vv,3000.0,2,10.0,,0,1
114,20,1,6000,1.45,0.0,io,3000.0,2,10.0,,0,1
114,21,1,6000,0.45,0.0,iv,3000.0,2,10.0,,0,1
114,22,3,30000,2.4,0.0,io,3000.0,2,10.0,,0,1
114,23,3,30000,4.25,0.0,iv,3000.0,2,10.0,,0,1
114,24,4,12000,0.8,0.0,io,3000.0,2,10.0,,0,1
114,25,4,12000,0.9,0.0,iv,3000.0,2,10.0,,0,1
114,26,4,24000,2.25,0.0,io,3000.0,2,10.0,,0,1
114,27,4,24000,8.5,0.0,iv,3000.0,2,10.0,,0,1
114,28,1,12000,0.6,0.0,iv,3000.0,2,10.0,,0,1
114,29,1,15000,0.5,0.0,io,3000.0,2,10.0,,0,1
114,30,1,24000,0.9,0.0,io,3000.0,2,10.0,,0,1
114,31,1,24000,0.7,0.0,iv,3000.0,2,10.0,,0,1
114,32,1,30000,0.5,0.0,io,3000.0,2,10.0,,0,1
114,33,2,3000,0.4,0.0,iv,3000.0,2,10.0,,0,1
114,34,2,6000,1.35,0.0,io,3000.0,2,10.0,,0,1
114,35,2,6000,0.25,0.0,iv,3000.0,2,10.0,,0,1
114,36,2,6000,0.2,0.0,ia,3000.0,2,10.0,,0,1
114,37,1,3000,0.35,0.0,io,3000.0,2,10.0,,0,1
114,38,1,3000,0.45,0.0,iv,3000.0,2,10.0,,0,1
114,39,2,12000,0.8,0.0,iv,3000.0,2,10.0,,0,1
114,40,4,30000,1.4,0.0,io,3000.0,2,10.0,,0,1
114,41,2,15000,0.45,0.0,io,3000.0,2,10.0,,0,1
114,42,2,24000,0.75,0.0,io,3000.0,2,10.0,,0,1
114,43,2,24000,0.8,0.0,ia,3000.0,2,10.0,,0,1
114,44,2,30000,2.25,0.0,iv,3000.0,2,10.0,,0,1
114,45,2,34000,1.0,0.0,ia,3000.0,2,10.0,,0,1
114,46,3,12000,1.3,0.0,io,3000.0,2,10.0,,0,1
114,47,3,12000,0.8,0.0,iv,3000.0,2,10.0,,0,1
114,48,3,12000,1.3,0.0,ia,3000.0,2,10.0,,0,1
114,49,3,24000,1.5,0.0,io,3000.0,2,10.0,,0,1
114,50,3,24000,4.0,0.0,iv,3000.0,2,10.0,,0,1
114,51,3,24000,2.35,0.0,ia,3000.0,2,10.0,,0,-1
114,52,4,24000,8.5,0.0,ma,3000.0,2,10.0,,0,1
115,0,1,0,3.5,0.0,ao,1500.0,2,10.0,,0,1
115,1,1,0,3.5,0.0,av,1500.0,2,10.0,,0,1
115,2,1,0,1.95,0.0,vo,1500.0,2,10.0,,0,1
115,3,1,0,1.8,0.0,vv,1500.0,2,10.0,,0,1
115,4,2,0,3.5,0.0,ao,1500.0,2,10.0,,0,1
115,5,2,0,4.0,0.0,av,1500.0,2,10.0,,0,1
115,6,2,0,5.5,0.0,aa,1500.0,2,10.0,,0,1
115,7,2,0,2.2,0.0,vo,1500.0,2,10.0,,0,1
115,8,2,0,2.05,0.0,vv,1500.0,2,10.0,,0,-1
115,9,2,0,2.15,0.0,va,1500.0,2,10.0,,0,1
115,10,3,0,11.0,0.0,ao,1500.0,2,10.0,,0,1
115,11,3,0,9.0,0.0,av,1500.0,2,10.0,,0,1
115,12,3,0,7.5,0.0,aa,1500.0,2,10.0,,0,1
115,13,3,0,6.0,0.0,vo,1500.0,2,10.0,,0,1
115,14,3,0,12.0,0.0,vv,1500.0,2,10.0,,0,1
115,15,3,0,7.75,0.0,va,1500.0,2,10.0,,0,-1
115,16,4,0,5.5,0.0,ao,1500.0,2,10.0,,0,1
115,17,4,0,5.5,0.0,aa,1500.0,2,10.0,,0,1
115,18,4,0,2.1,0.0,vo,1500.0,2,10.0,,0,1
115,19,4,0,6.0,0.0,va,1500.0,2,10.0,,0,1
115,20,1,14000,1.4,0.0,io,1500.0,2,10.0,,0,1
115,21,1,14000,0.45,0.0,iv,1500.0,2,10.0,,0,1
115,22,3,16000,2.3,0.0,iv,1500.0,2,10.0,,0,1
115,23,3,35000,2.95,0.0,io,1500.0,2,10.0,,0,-1
115,24,3,36000,7.25,0.0,iv,1500.0,2,10.0,,0,-1
115,25,3,36000,6.5,0.0,ia,1500.0,2,10.0,,0,1
115,26,4,1500,0.4,0.0,io,1500.0,2,10.0,,0,1
115,27,4,7500,0.7,0.0,io,1500.0,2,10.0,,0,1
115,28,4,29000,3.4,0.0,ia,1500.0,2,10.0,,0,1
115,29,1,18000,0.75,0.0,iv,1500.0,2,10.0,,0,1
115,30,1,30000,0.7,0.0,io,1500.0,2,10.0,,0,1
115,31,2,7500,0.95,0.0,iv,1500.0,2,10.0,,0,1
115,32,2,7500,0.9,0.0,ia,1500.0,2,10.0,,0,1
115,33,2,14000,1.2,0.0,io,1500.0,2,10.0,,0,1
115,34,2,14000,1.1,0.0,ia,1500.0,2,10.0,,0,1
115,35,2,16000,1.2,0.0,ia,1500.0,2,10.0,,0,1
115,36,2,24000,0.75,0.0,io,1500.0,2,10.0,,0,1
115,37,2,24000,0.65,0.0,ia,1500.0,2,10.0,,0,1
115,38,2,28000,0.9,0.0,iv,1500.0,2,10.0,,0,1
115,39,2,30000,0.95,0.0,io,1500.0,2,10.0,,0,1
115,40,1,7500,0.75,0.0,iv,1500.0,2,10.0,,0,1
115,41,2,32000,0.75,0.0,iv,1500.0,2,10.0,,0,1
115,42,4,36000,1.7,0.0,io,1500.0,2,10.0,,0,1
115,43,4,36000,4.8,0.0,ia,1500.0,2,10.0,,0,1
115,44,2,36000,0.7,0.0,ia,1500.0,2,10.0,,0,1
115,45,3,1500,0.7,0.0,io,1500.0,2,10.0,,0,1
115,46,3,1500,0.5,0.0,iv,1500.0,2,10.0,,0,1
115,47,3,7500,0.9,0.0,io,1500.0,2,10.0,,0,1
115,48,3,7500,1.1,0.0,ia,1500.0,2,10.0,,0,1
115,49,3,13500,1.1,0.0,io,1500.0,2,10.0,,0,1
115,50,3,36000,7.25,0.0,ma,1500.0,2,10.0,,0,-1
116,0,2,0,10.5,0.0,ao,3000.0,2,8.0,,0,1
116,1,2,0,9.0,0.0,aa,3000.0,2,8.0,,0,1
116,2,2,0,3.0,0.0,vo,3000.0,2,8.0,,0,1
116,3,2,0,1.85,0.0,va,3000.0,2,8.0,,0,1
116,4,3,0,6.0,0.0,ao,3000.0,2,8.0,,0,1
116,5,3,0,8.1,0.0,av,3000.0,2,8.0,,0,-1
116,6,3,0,7.8,0.0,aa,3000.0,2,8.0,,0,-1
116,7,3,0,6.0,0.0,vo,3000.0,2,8.0,,0,1
116,8,3,0,5.6,0.0,vv,3000.0,2,8.0,,0,-1
116,9,1,0,12.0,0.0,ao,3000.0,2,8.0,,0,1
116,10,1,0,2.9,0.0,vo,3000.0,2,8.0,,0,1
116,11,4,0,6.5,0.0,ao,3000.0,2,8.0,,0,1
116,12,4,0,4.5,0.0,aa,3000.0,2,8.0,,0,1
116,13,4,0,3.45,0.0,vo,3000.0,2,8.0,,0,-1
116,14,4,0,3.3,0.0,va,3000.0,2,8.0,,0,-1
116,15,1,6100,2.1,0.0,io,3000.0,2,8.0,,0,1
116,16,3,15000,0.9,0.0,io,3000.0,2,8.0,,0,1
116,17,3,15000,0.7,0.0,iv,3000.0,2,8.0,,0,1
116,18,3,21000,1.4,0.0,iv,3000.0,2,8.0,,0,1
116,19,3,24000,3.7,0.0,io,3000.0,2,8.0,,0,-1
116,20,3,36000,2.9,0.0,iv,3000.0,2,8.0,,0,1
116,21,4,3000,0.6,0.0,io,3000.0,2,8.0,,0,1
116,22,4,6100,0.35,0.0,io,3000.0,2,8.0,,0,1
116,23,4,21000,1.0,0.0,io,3000.0,2,8.0,,0,1
116,24,4,24000,1.5,0.0,io,3000.0,2,8.0,,0,1
116,25,4,27000,1.35,0.0,iv,3000.0,2,8.0,,0,1
116,26,4,33000,1.2,0.0,io,3000.0,2,8.0,,0,1
116,27,4,35000,1.4,0.0,iv,3000.0,2,8.0,,0,1
116,28,1,3000,0.7,0.0,io,3000.0,2,8.0,,0,1
116,29,1,9000,0.85,0.0,io,3000.0,2,8.0,,0,1
116,30,4,38000,1.5,0.0,io,3000.0,2,8.0,,0,1
116,31,1,12000,0.7,0.0,io,3000.0,2,8.0,,0,1
116,32,1,36000,0.55,0.0,io,3000.0,2,8.0,,0,1
116,33,2,3000,1.1,0.0,io,3000.0,2,8.0,,0,1
116,34,2,3000,0.9,0.0,ia,3000.0,2,8.0,,0,1
116,35,2,6100,2.15,0.0,io,3000.0,2,8.0,,0,1
116,36,2,6100,0.95,0.0,ia,3000.0,2,8.0,,0,1
116,37,2,9000,0.45,0.0,io,3000.0,2,8.0,,0,1
116,38,2,9000,0.7,0.0,ia,3000.0,2,8.0,,0,1
116,39,2,12000,0.9,0.0,io,3000.0,2,8.0,,0,1
116,40,2,12000,0.5,0.0,ia,3000.0,2,8.0,,0,1
116,41,2,15000,0.75,0.0,io,3000.0,2,8.0,,0,1
116,42,2,36000,0.5,0.0,io,3000.0,2,8.0,,0,1
116,43,2,36000,0.4,0.0,ia,3000.0,2,8.0,,0,1
116,44,3,3000,0.9,0.0,iv,3000.0,2,8.0,,0,1
116,45,3,6100,0.65,0.0,io,3000.0,2,8.0,,0,1
116,46,3,9000,0.55,0.0,io,3000.0,2,8.0,,0,1
116,47,3,12000,0.75,0.0,io,3000.0,2,8.0,,0,1
116,48,3,24000,3.7,0.0,ma,3000.0,2,8.0,,0,-1
117,0,1,0,11.0,0.0,ao,3000.0,2,10.0,,0,1
117,1,1,0,8.0,0.0,av,3000.0,2,10.0,,0,1
117,2,1,0,3.6,0.0,vo,3000.0,2,10.0,,0,1
117,3,1,0,2.0,0.0,vv,3000.0,2,10.0,,0,1
117,4,3,0,9.0,0.0,ao,3000.0,2,10.0,,0,1
117,5,3,0,8.75,0.0,av,3000.0,2,10.0,,0,-1
117,6,3,0,8.5,0.0,vo,3000.0,2,10.0,,0,1
117,7,3,0,4.0,0.0,vv,3000.0,2,10.0,,0,1
117,8,2,0,13.0,0.0,ao,3000.0,2,10.0,,0,1
117,9,2,0,11.0,0.0,av,3000.0,2,10.0,,0,1
117,10,2,0,9.5,0.0,aa,3000.0,2,10.0,,0,1
117,11,2,0,3.95,0.0,vo,3000.0,2,10.0,,0,-1
117,12,2,0,2.65,0.0,vv,3000.0,2,10.0,,0,1
117,13,2,0,2.6,0.0,va,3000.0,2,10.0,,0,1
117,14,4,0,10.0,0.0,ao,3000.0,2,10.0,,0,1
117,15,4,0,5.0,0.0,aa,3000.0,2,10.0,,0,1
117,16,4,0,6.9,0.0,vo,3000.0,2,10.0,,0,-1
117,17,4,0,2.5,0.0,va,3000.0,2,10.0,,0,1
117,18,1,6000,2.15,0.0,io,3000.0,2,10.0,,0,1
117,19,1,6000,0.7,0.0,iv,3000.0,2,10.0,,0,1
117,20,3,6000,0.65,0.0,io,3000.0,2,10.0,,0,1
117,21,3,9000,1.2,0.0,io,3000.0,2,10.0,,0,1
117,22,3,12000,2.4,0.0,io,3000.0,2,10.0,,0,1
117,23,3,12000,0.4,0.0,iv,3000.0,2,10.0,,0,1
117,24,3,18000,3.5,0.0,io,3000.0,2,10.0,,0,1
117,25,3,21000,0.9,0.0,iv,3000.0,2,10.0,,0,1
117,26,3,24000,5.5,0.0,io,3000.0,2,10.0,,0,1
117,27,3,33000,1.4,0.0,iv,3000.0,2,10.0,,0,1
117,28,3,40000,1.6,0.0,io,3000.0,2,10.0,,0,1
117,29,4,3000,0.65,0.0,io,3000.0,2,10.0,,0,1
117,30,4,3000,0.4,0.0,ia,3000.0,2,10.0,,0,1
117,31,4,6000,0.6,0.0,io,3000.0,2,10.0,,0,1
117,32,4,6000,0.3,0.0,ia,3000.0,2,10.0,,0,1
117,33,4,9000,0.7,0.0,io,3000.0,2,10.0,,0,1
117,34,4,12000,0.9,0.0,io,3000.0,2,10.0,,0,1
117,35,4,21000,2.2,0.0,io,3000.0,2,10.0,,0,1
117,36,4,27000,3.4,0.0,io,3000.0,2,10.0,,0,1
117,37,1,9000,1.5,0.0,io,3000.0,2,10.0,,0,1
117,38,1,9000,1.0,0.0,iv,3000.0,2,10.0,,0,1
117,39,1,12000,1.8,0.0,io,3000.0,2,10.0,,0,1
117,40,1,18000,0.9,0.0,iv,3000.0,2,10.0,,0,1
117,41,1,24000,0.5,0.0,iv,3000.0,2,10.0,,0,1
117,42,1,3000,0.3,0.0,io,3000.0,2,10.0,,0,1
117,43,1,3000,0.8,0.0,iv,3000.0,2,10.0,,0,1
117,44,1,35000,0.3,0.0,io,3000.0,2,10.0,,0,1
117,45,4,30000,1.1,0.0,ia,3000.0,2,10.0,,0,1
117,46,2,3000,0.9,0.0,io,3000.0,2,10.0,,0,1
117,47,2,3000,1.4,0.0,iv,3000.0,2,10.0,,0,1
117,48,2,3000,1.05,0.0,ia,3000.0,2,10.0,,0,1
117,49,2,6000,1.85,0.0,io,3000.0,2,10.0,,0,1
117,50,2,6000,1.15,0.0,iv,3000.0,2,10.0,,0,1
117,51,2,6000,0.75,0.0,ia,3000.0,2,10.0,,0,1
117,52,2,9000,0.9,0.0,io,3000.0,2,10.0,,0,1
117,53,2,9000,0.8,0.0,iv,3000.0,2,10.0,,0,1
117,54,2,9000,1.1,0.0,ia,3000.0,2,10.0,,0,1
117,55,2,12000,2.1,0.0,io,3000.0,2,10.0,,0,1
117,56,2,12000,1.6,0.0,ia,3000.0,2,10.0,,0,1
117,57,2,18000,0.9,0.0,iv,3000.0,2,10.0,,0,1
117,58,2,30000,0.55,0.0,io,3000.0,2,10.0,,0,1
117,59,2,35000,0.4,0.0,iv,3000.0,2,10.0,,0,1
117,60,3,3000,0.6,0.0,io,3000.0,2,10.0,,0,1
117,61,3,3000,1.1,0.0,iv,3000.0,2,10.0,,0,1
117,62,3,24000,5.5,0.0,ma,3000.0,2,10.0,,0,1
118,0,3,0,12.0,7.5,ao,1500.0,2,8.0,,0,1
118,1,3,0,7.5,0.0,av,1500.0,2,8.0,,0,1
118,2,3,0,5.5,1.8,vo,1500.0,2,8.0,,0,1
118,3,3,0,2.9,0.0,vv,1500.0,2,8.0,,0,1
118,4,4,0,6.5,5.5,ao,1500.0,2,8.0,,0,1
118,5,4,0,5.5,0.0,av,1500.0,2,8.0,,0,1
118,6,4,0,4.0,5.0,aa,1500.0,2,8.0,,0,1
118,7,4,0,2.25,1.8,vo,1500.0,2,8.0,,0,1
118,8,4,0,2.85,0.0,vv,1500.0,2,8.0,,0,-1
118,9,4,0,3.6,1.1,va,1500.0,2,8.0,,0,1
118,10,2,0,2.5,2.25,ao,1500.0,2,8.0,,0,1
118,11,2,0,2.5,2.0,aa,1500.0,2,8.0,,0,1
118,12,2,0,1.2,0.55,vo,1500.0,2,8.0,,0,1
118,13,2,0,0.9,0.6,va,1500.0,2,8.0,,0,1
118,14,1,0,2.5,1.85,ao,1500.0,2,8.0,,0,1
118,15,1,0,0.9,0.55,vo,1500.0,2,8.0,,0,1
118,16,3,7500,2.25,2.0,io,1500.0,2,8.0,,0,1
118,17,3,7500,1.1,0.0,iv,1500.0,2,8.0,,0,1
118,18,3,12000,1.45,0.0,iv,1500.0,2,8.0,,0,1
118,19,3,28000,1.85,0.0,iv,1500.0,2,8.0,,0,1
118,20,3,30000,3.25,0.0,io,1500.0,2,8.0,,0,1
118,21,4,1500,0.4,0.2,io,1500.0,2,8.0,,0,1
118,22,4,7500,1.45,1.4,io,1500.0,2,8.0,,0,1
118,23,3,1500,0.7,0.45,io,1500.0,2,8.0,,0,1
118,24,3,1500,0.6,0.0,iv,1500.0,2,8.0,,0,1
118,25,4,12000,0.5,0.0,io,1500.0,2,8.0,,0,1
118,26,4,12000,0.4,0.0,iv,1500.0,2,8.0,,0,1
118,27,4,12000,1.0,0.0,ia,1500.0,2,8.0,,0,1
118,28,4,32000,1.5,0.0,ia,1500.0,2,8.0,,0,1
118,29,4,23000,2.25,0.0,iv,1500.0,2,8.0,,0,1
118,30,4,30000,1.1,0.0,io,1500.0,2,8.0,,0,1
118,31,3,30000,3.25,0.0,ma,1500.0,2,8.0,,0,1
119,0,2,0,5.0,0.0,ao,1500.0,2,8.0,,0,1
119,1,2,0,7.0,0.0,aa,1500.0,2,8.0,,0,1
119,2,2,0,0.9,0.0,vo,1500.0,2,8.0,,0,1
119,3,2,0,1.15,0.0,va,1500.0,2,8.0,,0,1
119,4,3,0,8.0,0.0,ao,1500.0,2,8.0,,0,1
119,5,3,0,5.0,0.0,av,1500.0,2,8.0,,0,1
119,6,3,0,3.25,0.0,vo,1500.0,2,8.0,,0,1
119,7,3,0,3.75,0.0,vv,1500.0,2,8.0,,0,1
119,8,1,0,5.0,0.0,ao,1500.0,2,8.0,,0,1
119,9,1,0,0.8,0.0,vo,1500.0,2,8.0,,0,1
119,10,4,0,8.0,0.0,ao,1500.0,2,8.0,,0,1
119,11,4,0,5.0,0.0,av,1500.0,2,8.0,,0,1
119,12,4,0,4.0,0.0,aa,1500.0,2,8.0,,0,1
119,13,4,0,3.3,0.0,vo,1500.0,2,8.0,,0,-1
119,14,4,0,4.25,0.0,vv,1500.0,2,8.0,,0,1
119,15,4,0,1.9,0.0,va,1500.0,2,8.0,,0,1
119,16,3,9000,1.6,0.0,io,1500.0,2,8.0,,0,1
119,17,3,30000,1.0,0.0,io,1500.0,2,8.0,,0,1
119,18,3,30000,1.6,0.0,iv,1500.0,2,8.0,,0,1
119,19,3,45000,2.3,0.0,io,1500.0,2,8.0,,0,1
119,20,3,1500,0.5,0.0,io,1500.0,2,8.0,,0,1
119,21,3,1500,0.2,0.0,iv,1500.0,2,8.0,,0,1
119,22,4,1500,0.25,0.0,io,1500.0,2,8.0,,0,1
119,23,4,45000,1.2,0.0,io,1500.0,2,8.0,,0,1
119,24,4,45000,2.35,0.0,iv,1500.0,2,8.0,,0,-1
119,25,4,9000,0.9,0.0,io,1500.0,2,8.0,,0,1
119,26,4,9000,0.5,0.0,ia,1500.0,2,8.0,,0,1
119,27,4,30000,0.9,0.0,io,1500.0,2,8.0,,0,1
119,28,4,30000,1.15,0.0,iv,1500.0,2,8.0,,0,1
119,29,4,36000,0.9,0.0,ia,1500.0,2,8.0,,0,1
119,30,4,45000,2.35,0.0,ma,1500.0,2,8.0,,0,-1
120,0,2,0,17.5,0.0,ao,1000.0,2,8.0,,0,1
120,1,2,0,11.0,0.0,aa,1000.0,2,8.0,,0,1
120,2,2,0,3.5,0.0,vo,1000.0,2,8.0,,0,1
120,3,2,0,2.75,0.0,va,1000.0,2,8.0,,0,1
120,4,1,0,13.0,0.0,ao,1000.0,2,8.0,,0,1
120,5,1,0,5.0,0.0,av,1000.0,2,8.0,,0,1
120,6,1,0,1.1,0.0,aa,1000.0,2,8.0,,0,1
120,7,1,0,2.75,0.0,vo,1000.0,2,8.0,,0,1
120,8,1,0,2.75,0.0,vv,1000.0,2,8.0,,0,1
120,9,3,0,22.5,0.0,ao,1000.0,2,8.0,,0,1
120,10,3,0,11.0,0.0,av,1000.0,2,8.0,,0,1
120,11,3,0,5.5,0.0,vo,1000.0,2,8.0,,0,1
120,12,3,0,3.5,0.0,vv,1000.0,2,8.0,,0,1
120,13,4,0,22.5,0.0,ao,1000.0,2,8.0,,0,1
120,14,4,0,13.5,0.0,aa,1000.0,2,8.0,,0,1
120,15,4,0,4.5,0.0,vo,1000.0,2,8.0,,0,1
120,16,4,0,3.5,0.0,va,1000.0,2,8.0,,0,1
120,17,1,5000,0.65,0.0,io,1000.0,2,8.0,,0,1
120,18,4,12000,1.05,0.0,io,1000.0,2,8.0,,0,1
120,19,4,22000,1.5,0.0,io,1000.0,2,8.0,,0,1
120,20,2,1000,0.4,0.0,io,1000.0,2,8.0,,0,1
120,21,2,1000,0.4,0.0,ia,1000.0,2,8.0,,0,1
120,22,2,2000,0.3,0.0,ia,1000.0,2,8.0,,0,1
120,23,2,3000,1.0,0.0,io,1000.0,2,8.0,,0,1
120,24,2,5000,1.0,0.0,io,1000.0,2,8.0,,0,1
120,25,3,1000,0.8,0.0,io,1000.0,2,8.0,,0,1
120,26,3,1000,0.3,0.0,iv,1000.0,2,8.0,,0,1
120,27,3,2000,0.7,0.0,iv,1000.0,2,8.0,,0,1
120,28,3,5000,2.0,0.0,io,1000.0,2,8.0,,0,1
120,29,3,5000,0.65,0.0,iv,1000.0,2,8.0,,0,1
120,30,3,12000,1.6,0.0,io,1000.0,2,8.0,,0,1
120,31,3,24000,2.15,0.0,io,1000.0,2,8.0,,0,1
120,32,3,30000,1.5,0.0,iv,1000.0,2,8.0,,0,1
120,33,3,34000,0.9,0.0,io,1000.0,2,8.0,,0,1
120,34,1,3000,1.0,0.0,io,1000.0,2,8.0,,0,1
120,35,4,1000,0.5,0.0,io,1000.0,2,8.0,,0,1
120,36,4,24000,1.2,0.0,ia,1000.0,2,8.0,,0,1
120,37,4,5000,1.5,0.0,io,1000.0,2,8.0,,0,1
120,38,4,5000,1.25,0.0,ia,1000.0,2,8.0,,0,1
120,39,3,24000,2.15,0.0,ma,1000.0,2,8.0,,0,1
121,1,4,0,7.5,5.5,aa,1500.0,2,8.0,,0,1
121,2,4,0,4.5,1.8,vo,1500.0,2,8.0,,0,1
121,3,4,0,5.25,2.3,va,1500.0,2,8.0,,0,1
121,4,3,0,18.0,23.0,ao,1500.0,2,8.0,,0,1
121,5,3,0,13.0,11.0,av,1500.0,2,8.0,,0,1
121,6,3,0,6.2,3.2,vo,1500.0,2,8.0,,0,1
121,7,3,0,4.85,3.0,vv,1500.0,2,8.0,,0,-1
121,8,3,1500,1.4,1.6,io,1500.0,2,8.0,,0,1
121,9,3,1500,1.0,0.7,iv,1500.0,2,8.0,,0,1
121,10,4,50000,0.9,0.0,io,1500.0,2,8.0,,0,1
121,11,3,9000,1.85,1.6,io,1500.0,2,8.0,,0,1
121,12,3,9000,1.2,1.4,iv,1500.0,2,8.0,,0,1
121,13,3,34000,2.05,0.0,io,1500.0,2,8.0,,0,-1
121,14,3,34000,2.2,0.0,iv,1500.0,2,8.0,,0,1
121,15,4,1500,0.3,0.0,ia,1500.0,2,8.0,,0,1
121,16,4,20000,1.75,0.0,io,1500.0,2,8.0,,0,1
121,17,4,20000,2.0,0.0,ia,1500.0,2,8.0,,0,1
121,18,4,35000,2.0,0.0,ia,1500.0,2,8.0,,0,1
121,19,3,34000,2.2,0.0,ma,1500.0,2,8.0,,0,1
122,0,2,0,11.0,0.0,ao,3000.0,2,,,0,1
122,1,2,0,4.5,0.0,aa,3000.0,2,,,0,1
122,2,2,0,1.8,0.0,vo,3000.0,2,,,0,1
122,3,2,0,1.3,0.0,va,3000.0,2,,,0,1
122,4,3,0,24.0,0.0,ao,3000.0,2,,,0,1
122,5,3,0,10.0,0.0,av,3000.0,2,,,0,1
122,6,3,0,4.1,0.0,vo,3000.0,2,,,0,-1
122,7,3,0,4.9,0.0,vv,3000.0,2,,,0,-1
122,8,1,0,12.0,0.0,ao,3000.0,2,,,0,1
122,9,1,0,7.0,0.0,av,3000.0,2,,,0,1
122,10,1,0,1.05,0.0,aa,3000.0,2,,,0,1
122,11,1,0,3.5,0.0,vo,3000.0,2,,,0,1
122,12,1,0,2.4,0.0,vv,3000.0,2,,,0,1
122,13,1,0,0.65,0.0,va,3000.0,2,,,0,1
122,14,4,0,13.5,0.0,ao,3000.0,2,,,0,1
122,15,4,0,14.0,0.0,av,3000.0,2,,,0,1
122,16,4,0,6.5,0.0,aa,3000.0,2,,,0,1
122,17,4,0,3.9,0.0,vo,3000.0,2,,,0,-1
122,18,4,0,11.0,0.0,vv,3000.0,2,,,0,1
122,19,4,0,4.7,0.0,va,3000.0,2,,,0,-1
122,20,1,6000,1.2,0.0,io,3000.0,2,,,0,1
122,21,4,48000,1.0,0.0,ia,3000.0,2,,,0,1
122,22,4,78000,2.0,0.0,iv,3000.0,2,,,0,1
122,23,4,79000,2.55,0.0,ia,3000.0,2,,,0,-1
122,24,1,49000,1.45,0.0,iv,3000.0,2,,,0,1
122,25,1,51000,1.2,0.0,io,3000.0,2,,,0,1
122,26,2,3000,0.55,0.0,io,3000.0,2,,,0,1
122,27,2,6000,0.8,0.0,io,3000.0,2,,,0,1
122,28,2,27000,0.55,0.0,io,3000.0,2,,,0,1
122,29,3,3000,1.45,0.0,io,3000.0,2,,,0,1
122,30,3,3000,0.9,0.0,iv,3000.0,2,,,0,1
122,31,3,6000,1.15,0.0,io,3000.0,2,,,0,1
